(u'455 525 0', 1506432411.546684, 1315)
(u'485 523 0', 1506432411.564734, 1316)
(u'471 520 0', 1506432411.582591, 1317)
(u'456 516 0', 1506432411.600726, 1318)
(u'482 514 0', 1506432411.618732, 1319)
(u'484 512 0', 1506432411.636733, 1320)
(u'460 509 0', 1506432411.654751, 1321)
(u'475 507 0', 1506432411.672573, 1322)
(u'489 506 0', 1506432411.690577, 1323)
(u'465 503 0', 1506432411.708521, 1324)
(u'463 501 0', 1506432411.726561, 1325)
(u'498 500 0', 1506432411.744872, 1326)
(u'499 499 0', 1506432411.76286, 1327)
(u'506 502 0', 1506432411.781253, 1328)
(u'555 528 0', 1506432411.798868, 1329)
(u'606 567 0', 1506432411.816807, 1330)
(u'615 591 0', 1506432411.834805, 1331)
(u'647 619 0', 1506432411.852878, 1332)
(u'662 640 0', 1506432411.870871, 1333)
(u'618 638 0', 1506432411.888876, 1334)
(u'595 635 0', 1506432411.906879, 1335)
(u'588 632 0', 1506432411.924722, 1336)
(u'544 627 0', 1506432411.942777, 1337)
(u'510 621 0', 1506432411.960736, 1338)
(u'523 616 0', 1506432411.978876, 1339)
(u'522 611 0', 1506432411.997109, 1340)
(u'496 605 0', 1506432412.014776, 1341)
(u'508 600 0', 1506432412.032669, 1342)
(u'521 596 0', 1506432412.050861, 1343)
(u'496 591 0', 1506432412.068818, 1344)
(u'499 586 0', 1506432412.0868, 1345)
(u'534 583 0', 1506432412.104751, 1346)
(u'521 579 0', 1506432412.122742, 1347)
(u'503 575 0', 1506432412.140718, 1348)
(u'525 572 0', 1506432412.158589, 1349)
(u'531 569 0', 1506432412.176602, 1350)
(u'502 565 0', 1506432412.194622, 1351)
(u'508 562 0', 1506432412.212636, 1352)
(u'519 559 0', 1506432412.230899, 1353)
(u'492 555 0', 1506432412.248643, 1354)
(u'484 551 0', 1506432412.266759, 1355)
(u'504 548 0', 1506432412.284864, 1356)
(u'492 545 0', 1506432412.302681, 1357)
(u'466 541 0', 1506432412.320712, 1358)
(u'484 538 0', 1506432412.338858, 1359)
(u'489 535 0', 1506432412.356777, 1360)
(u'474 531 0', 1506432412.374879, 1361)
(u'489 528 0', 1506432412.392872, 1362)
(u'509 527 0', 1506432412.410752, 1363)
(u'479 524 0', 1506432412.42873, 1364)
(u'468 521 0', 1506432412.447039, 1365)
(u'496 519 0', 1506432412.464824, 1366)
(u'481 517 0', 1506432412.482677, 1367)
(u'469 514 0', 1506432412.500695, 1368)
(u'498 513 0', 1506432412.51873, 1369)
(u'507 512 0', 1506432412.536772, 1370)
(u'480 510 0', 1506432412.554717, 1371)
(u'504 509 0', 1506432412.572857, 1372)
(u'536 522 0', 1506432412.59076, 1373)
(u'542 532 0', 1506432412.6086, 1374)
(u'585 558 0', 1506432412.626605, 1375)
(u'649 603 0', 1506432412.644569, 1376)
(u'653 628 0', 1506432412.662615, 1377)
(u'633 630 0', 1506432412.681057, 1378)
(u'641 635 0', 1506432412.69886, 1379)
(u'622 634 0', 1506432412.716649, 1380)
(u'579 631 0', 1506432412.734566, 1381)
(u'562 627 0', 1506432412.752726, 1382)
(u'555 623 0', 1506432412.770503, 1383)
(u'509 617 0', 1506432412.788625, 1384)
(u'484 610 0', 1506432412.806692, 1385)
(u'494 604 0', 1506432412.824709, 1386)
