(u'672 647 0', 1506432405.120634, 958)
(u'697 672 0', 1506432405.138648, 959)
(u'687 679 0', 1506432405.156881, 960)
(u'638 676 0', 1506432405.174604, 961)
(u'630 673 0', 1506432405.192666, 962)
(u'609 669 0', 1506432405.210683, 963)
(u'554 663 0', 1506432405.22862, 964)
(u'525 656 0', 1506432405.246763, 965)
(u'535 649 0', 1506432405.264625, 966)
(u'508 641 0', 1506432405.282536, 967)
(u'485 633 0', 1506432405.300587, 968)
(u'503 626 0', 1506432405.318781, 969)
(u'506 620 0', 1506432405.336672, 970)
(u'485 613 0', 1506432405.354674, 971)
(u'509 607 0', 1506432405.372816, 972)
(u'538 603 0', 1506432405.390676, 973)
(u'522 598 0', 1506432405.40866, 974)
(u'518 594 0', 1506432405.426487, 975)
(u'544 591 0', 1506432405.444744, 976)
(u'525 587 0', 1506432405.4628, 977)
(u'508 583 0', 1506432405.480645, 978)
(u'529 580 0', 1506432405.498673, 979)
(u'519 576 0', 1506432405.516655, 980)
(u'477 571 0', 1506432405.534458, 981)
(u'480 566 0', 1506432405.552653, 982)
(u'492 562 0', 1506432405.570553, 983)
(u'469 557 0', 1506432405.588685, 984)
(u'477 553 0', 1506432405.606652, 985)
(u'508 550 0', 1506432405.624661, 986)
(u'490 547 0', 1506432405.642675, 987)
(u'469 543 0', 1506432405.660661, 988)
(u'490 540 0', 1506432405.678782, 989)
(u'491 537 0', 1506432405.697044, 990)
(u'461 533 0', 1506432405.714601, 991)
(u'473 530 0', 1506432405.732577, 992)
(u'490 528 0', 1506432405.750795, 993)
(u'468 525 0', 1506432405.768803, 994)
(u'465 522 0', 1506432405.786724, 995)
(u'497 520 0', 1506432405.804788, 996)
(u'494 518 0', 1506432405.822722, 997)
(u'501 517 0', 1506432405.840723, 998)
(u'559 538 0', 1506432405.858678, 999)
(u'606 572 0', 1506432405.876467, 1000)
(u'638 605 0', 1506432405.894642, 1001)
(u'691 648 0', 1506432405.912801, 1002)
(u'724 686 0', 1506432405.931194, 1003)
(u'694 690 0', 1506432405.948611, 1004)
(u'663 688 0', 1506432405.96664, 1005)
(u'663 686 0', 1506432405.984782, 1006)
(u'603 681 0', 1506432406.003157, 1007)
(u'547 674 0', 1506432406.020751, 1008)
(u'544 667 0', 1506432406.038808, 1009)
(u'532 660 0', 1506432406.056795, 1010)
(u'498 651 0', 1506432406.074969, 1011)
(u'505 643 0', 1506432406.092806, 1012)
(u'517 636 0', 1506432406.11105, 1013)
(u'491 628 0', 1506432406.128628, 1014)
(u'491 621 0', 1506432406.1473, 1015)
(u'516 615 0', 1506432406.164578, 1016)
(u'503 609 0', 1506432406.182621, 1017)
(u'493 603 0', 1506432406.2008, 1018)
(u'529 599 0', 1506432406.218427, 1019)
(u'533 595 0', 1506432406.236662, 1020)
(u'505 590 0', 1506432406.254676, 1021)
(u'511 586 0', 1506432406.272663, 1022)
(u'517 582 0', 1506432406.290652, 1023)
(u'483 577 0', 1506432406.308784, 1024)
(u'469 571 0', 1506432406.326622, 1025)
(u'493 567 0', 1506432406.344572, 1026)
(u'481 562 0', 1506432406.362685, 1027)
(u'463 557 0', 1506432406.381043, 1028)
(u'485 553 0', 1506432406.398648, 1029)
(u'485 549 0', 1506432406.416434, 1030)
(u'459 544 0', 1506432406.434478, 1031)
(u'473 540 0', 1506432406.452535, 1032)
(u'490 537 0', 1506432406.470536, 1033)
(u'472 533 0', 1506432406.488557, 1034)
(u'464 529 0', 1506432406.506689, 1035)
(u'488 526 0', 1506432406.524787, 1036)
(u'480 523 0', 1506432406.542691, 1037)
(u'467 520 0', 1506432406.560669, 1038)
(u'487 518 0', 1506432406.578662, 1039)
(u'489 516 0', 1506432406.596977, 1040)
(u'464 513 0', 1506432406.614545, 1041)
(u'477 511 0', 1506432406.632529, 1042)
(u'497 510 0', 1506432406.650662, 1043)
(u'489 508 0', 1506432406.668665, 1044)
(u'524 516 0', 1506432406.686502, 1045)
(u'587 551 0', 1506432406.704656, 1046)
(u'630 590 0', 1506432406.722801, 1047)
(u'651 620 0', 1506432406.740811, 1048)
(u'698 659 0', 1506432406.759291, 1049)
(u'702 680 0', 1506432406.776729, 1050)
