(u'646 620 0', 1506432415.020623, 1508)
(u'666 643 0', 1506432415.038808, 1509)
(u'654 648 0', 1506432415.056706, 1510)
(u'612 646 0', 1506432415.074761, 1511)
(u'612 644 0', 1506432415.092757, 1512)
(u'605 642 0', 1506432415.110791, 1513)
(u'558 637 0', 1506432415.12874, 1514)
(u'536 631 0', 1506432415.146995, 1515)
(u'552 627 0', 1506432415.164979, 1516)
(u'526 621 0', 1506432415.182699, 1517)
(u'495 614 0', 1506432415.20073, 1518)
(u'505 608 0', 1506432415.218646, 1519)
(u'498 602 0', 1506432415.236766, 1520)
(u'462 595 0', 1506432415.254772, 1521)
(u'485 589 0', 1506432415.272785, 1522)
(u'514 585 0', 1506432415.290916, 1523)
(u'503 580 0', 1506432415.30891, 1524)
(u'504 576 0', 1506432415.326934, 1525)
(u'532 573 0', 1506432415.344835, 1526)
(u'511 569 0', 1506432415.363724, 1527)
(u'491 565 0', 1506432415.38074, 1528)
(u'508 562 0', 1506432415.398773, 1529)
(u'510 559 0', 1506432415.416775, 1530)
(u'451 553 0', 1506432415.500534, 1531)
(u'453 548 0', 1506432415.518657, 1532)
(u'477 544 0', 1506432415.536769, 1533)
(u'515 542 0', 1506432415.554801, 1534)
(u'505 540 0', 1506432415.572763, 1535)
(u'485 537 0', 1506432415.590784, 1536)
(u'499 535 0', 1506432415.608733, 1537)
(u'492 532 0', 1506432415.62678, 1538)
(u'464 528 0', 1506432415.644899, 1539)
(u'477 525 0', 1506432415.662702, 1540)
(u'493 523 0', 1506432415.681066, 1541)
(u'454 519 0', 1506432415.698724, 1542)
(u'436 514 0', 1506432415.716779, 1543)
(u'463 511 0', 1506432415.734924, 1544)
(u'468 508 0', 1506432415.752818, 1545)
(u'488 507 0', 1506432415.770929, 1546)
(u'548 527 0', 1506432415.788937, 1547)
(u'591 559 0', 1506432415.806673, 1548)
(u'617 588 0', 1506432415.82455, 1549)
(u'665 626 0', 1506432415.84277, 1550)
(u'697 661 0', 1506432415.860834, 1551)
(u'674 667 0', 1506432415.878787, 1552)
(u'649 666 0', 1506432415.896902, 1553)
(u'641 664 0', 1506432415.914835, 1554)
(u'577 659 0', 1506432415.932788, 1555)
(u'518 651 0', 1506432415.950793, 1556)
(u'508 643 0', 1506432415.968684, 1557)
(u'484 635 0', 1506432415.986764, 1558)
(u'447 625 0', 1506432416.004776, 1559)
(u'468 617 0', 1506432416.022783, 1560)
(u'498 611 0', 1506432416.040776, 1561)
(u'489 604 0', 1506432416.058748, 1562)
(u'486 598 0', 1506432416.076536, 1563)
(u'515 593 0', 1506432416.094629, 1564)
(u'502 588 0', 1506432416.112908, 1565)
(u'490 583 0', 1506432416.130653, 1566)
(u'519 579 0', 1506432416.148959, 1567)
(u'520 576 0', 1506432416.166842, 1568)
(u'493 571 0', 1506432416.184917, 1569)
(u'495 567 0', 1506432416.202803, 1570)
(u'504 563 0', 1506432416.220905, 1571)
(u'476 558 0', 1506432416.23878, 1572)
(u'463 553 0', 1506432416.256831, 1573)
(u'481 549 0', 1506432416.274932, 1574)
(u'465 544 0', 1506432416.292849, 1575)
(u'445 539 0', 1506432416.310824, 1576)
(u'471 535 0', 1506432416.328765, 1577)
(u'473 531 0', 1506432416.346922, 1578)
(u'451 527 0', 1506432416.364805, 1579)
(u'476 524 0', 1506432416.38265, 1580)
(u'489 522 0', 1506432416.400746, 1581)
(u'461 518 0', 1506432416.418773, 1582)
(u'459 515 0', 1506432416.436716, 1583)
(u'485 513 0', 1506432416.454777, 1584)
(u'467 510 0', 1506432416.472754, 1585)
(u'448 506 0', 1506432416.490736, 1586)
(u'470 504 0', 1506432416.508713, 1587)
(u'479 502 0', 1506432416.52675, 1588)
(u'450 499 0', 1506432416.544579, 1589)
(u'465 497 0', 1506432416.562897, 1590)
(u'488 496 0', 1506432416.58072, 1591)
(u'476 495 0', 1506432416.598927, 1592)
(u'501 498 0', 1506432416.616928, 1593)
(u'564 531 0', 1506432416.634833, 1594)
(u'596 563 0', 1506432416.653047, 1595)
(u'619 591 0', 1506432416.670544, 1596)
(u'660 625 0', 1506432416.688619, 1597)
(u'654 639 0', 1506432416.706643, 1598)
(u'604 637 0', 1506432416.724787, 1599)
(u'598 635 0', 1506432416.74281, 1600)
(u'586 632 0', 1506432416.760624, 1601)
(u'527 626 0', 1506432416.778759, 1602)
(u'497 619 0', 1506432416.79679, 1603)
(u'509 613 0', 1506432416.814756, 1604)
(u'492 606 0', 1506432416.832822, 1605)
(u'474 599 0', 1506432416.850739, 1606)
(u'489 593 0', 1506432416.868638, 1607)
(u'484 587 0', 1506432416.88678, 1608)
(u'455 580 0', 1506432416.904805, 1609)
(u'474 574 0', 1506432416.922672, 1610)
(u'503 570 0', 1506432416.940801, 1611)
(u'492 566 0', 1506432416.958497, 1612)
(u'493 562 0', 1506432416.976646, 1613)
(u'525 560 0', 1506432416.994796, 1614)
(u'508 557 0', 1506432417.012595, 1615)
(u'485 553 0', 1506432417.030653, 1616)
(u'499 550 0', 1506432417.048944, 1617)
(u'494 547 0', 1506432417.06683, 1618)
(u'463 542 0', 1506432417.084836, 1619)
(u'470 538 0', 1506432417.102827, 1620)
(u'485 535 0', 1506432417.120947, 1621)
(u'458 531 0', 1506432417.138528, 1622)
(u'454 527 0', 1506432417.15665, 1623)
(u'485 524 0', 1506432417.174801, 1624)
(u'469 521 0', 1506432417.192833, 1625)
(u'452 517 0', 1506432417.210814, 1626)
(u'474 514 0', 1506432417.228817, 1627)
(u'478 512 0', 1506432417.24709, 1628)
(u'459 509 0', 1506432417.265114, 1629)
(u'471 507 0', 1506432417.282927, 1630)
(u'488 506 0', 1506432417.300841, 1631)
(u'459 503 0', 1506432417.318753, 1632)
(u'453 500 0', 1506432417.33678, 1633)
(u'481 499 0', 1506432417.354827, 1634)
(u'466 497 0', 1506432417.372804, 1635)
(u'447 494 0', 1506432417.390519, 1636)
(u'474 493 0', 1506432417.408739, 1637)
(u'479 492 0', 1506432417.426846, 1638)
(u'466 490 0', 1506432417.444943, 1639)
(u'497 493 0', 1506432417.46284, 1640)
(u'543 518 0', 1506432417.480841, 1641)
(u'565 541 0', 1506432417.49867, 1642)
(u'608 574 0', 1506432417.516808, 1643)
(u'657 615 0', 1506432417.534847, 1644)
(u'640 627 0', 1506432417.552586, 1645)
(u'609 626 0', 1506432417.570722, 1646)
(u'599 624 0', 1506432417.58864, 1647)
(u'560 620 0', 1506432417.606784, 1648)
(u'499 613 0', 1506432417.624916, 1649)
(u'489 606 0', 1506432417.64294, 1650)
(u'490 600 0', 1506432417.660621, 1651)
(u'463 593 0', 1506432417.678738, 1652)
(u'454 586 0', 1506432417.696952, 1653)
(u'479 580 0', 1506432417.714561, 1654)
(u'466 574 0', 1506432417.732618, 1655)
(u'455 568 0', 1506432417.750722, 1656)
(u'492 564 0', 1506432417.768605, 1657)
(u'504 561 0', 1506432417.78673, 1658)
(u'487 557 0', 1506432417.804823, 1659)
(u'505 554 0', 1506432417.822815, 1660)
(u'521 552 0', 1506432417.840814, 1661)
