(u'490 532 0', 1506432390.097842, 127)
(u'495 530 0', 1506432390.11472, 128)
(u'473 527 0', 1506432390.132405, 129)
(u'457 523 0', 1506432390.151048, 130)
(u'501 521 0', 1506432390.169113, 131)
(u'521 521 0', 1506432390.187197, 132)
(u'495 519 0', 1506432390.205021, 133)
(u'506 518 0', 1506432390.223454, 134)
(u'519 518 0', 1506432390.241498, 135)
(u'492 516 0', 1506432390.259631, 136)
(u'484 514 0', 1506432390.277377, 137)
(u'497 513 0', 1506432390.295476, 138)
(u'474 511 0', 1506432390.313851, 139)
(u'456 508 0', 1506432390.331325, 140)
(u'477 506 0', 1506432390.349342, 141)
(u'476 504 0', 1506432390.367596, 142)
(u'458 501 0', 1506432390.385378, 143)
(u'480 499 0', 1506432390.403481, 144)
(u'508 503 0', 1506432390.421469, 145)
(u'506 504 0', 1506432390.439299, 146)
(u'534 519 0', 1506432390.457286, 147)
(u'589 554 0', 1506432390.475358, 148)
(u'594 574 0', 1506432390.493182, 149)
(u'593 583 0', 1506432390.511103, 150)
(u'620 601 0', 1506432390.529191, 151)
(u'618 609 0', 1506432390.54698, 152)
(u'573 607 0', 1506432390.564781, 153)
(u'566 604 0', 1506432390.582488, 154)
(u'554 601 0', 1506432390.60049, 155)
(u'503 596 0', 1506432390.619375, 156)
(u'489 590 0', 1506432390.637749, 157)
(u'516 586 0', 1506432390.654504, 158)
(u'509 582 0', 1506432390.67251, 159)
(u'492 577 0', 1506432390.691499, 160)
(u'505 573 0', 1506432390.709368, 161)
(u'502 569 0', 1506432390.727275, 162)
(u'479 564 0', 1506432390.745627, 163)
(u'487 560 0', 1506432390.763609, 164)
(u'513 557 0', 1506432390.781751, 165)
(u'496 553 0', 1506432390.799602, 166)
(u'496 550 0', 1506432390.816573, 167)
(u'522 548 0', 1506432390.834547, 168)
(u'512 546 0', 1506432390.852611, 169)
(u'448 541 0', 1506432390.937522, 170)
(u'457 536 0', 1506432390.955525, 171)
(u'503 534 0', 1506432390.973522, 172)
(u'531 533 0', 1506432390.991461, 173)
(u'505 531 0', 1506432391.009594, 174)
(u'492 529 0', 1506432391.027703, 175)
(u'513 528 0', 1506432391.044388, 176)
(u'486 525 0', 1506432391.062527, 177)
(u'465 522 0', 1506432391.081391, 178)
(u'480 519 0', 1506432391.098464, 179)
(u'485 517 0', 1506432391.116501, 180)
(u'463 514 0', 1506432391.135668, 181)
(u'478 512 0', 1506432391.153829, 182)
(u'496 511 0', 1506432391.170609, 183)
(u'478 509 0', 1506432391.188634, 184)
(u'474 507 0', 1506432391.206454, 185)
(u'496 506 0', 1506432391.224535, 186)
(u'488 505 0', 1506432391.242522, 187)
(u'483 503 0', 1506432391.261975, 188)
(u'524 513 0', 1506432391.279378, 189)
(u'544 528 0', 1506432391.298, 190)
(u'552 540 0', 1506432391.315338, 191)
(u'580 560 0', 1506432391.333413, 192)
(u'606 583 0', 1506432391.351718, 193)
(u'577 582 0', 1506432391.368485, 194)
(u'559 580 0', 1506432391.38661, 195)
(u'553 578 0', 1506432391.404938, 196)
(u'524 575 0', 1506432391.423228, 197)
(u'498 571 0', 1506432391.440498, 198)
(u'516 568 0', 1506432391.458635, 199)
(u'522 565 0', 1506432391.476508, 200)
(u'488 561 0', 1506432391.49466, 201)
(u'500 557 0', 1506432391.513762, 202)
(u'516 554 0', 1506432391.531875, 203)
(u'494 551 0', 1506432391.548512, 204)
(u'493 548 0', 1506432391.566647, 205)
(u'521 546 0', 1506432391.584376, 206)
(u'510 544 0', 1506432391.602645, 207)
(u'493 541 0', 1506432391.620645, 208)
(u'513 539 0', 1506432391.638525, 209)
(u'519 538 0', 1506432391.656522, 210)
(u'494 535 0', 1506432391.674514, 211)
(u'502 533 0', 1506432391.692546, 212)
(u'513 532 0', 1506432391.710547, 213)
(u'494 530 0', 1506432391.728623, 214)
(u'491 528 0', 1506432391.746649, 215)
(u'522 527 0', 1506432391.764952, 216)
(u'506 525 0', 1506432391.783385, 217)
(u'481 522 0', 1506432391.801547, 218)
(u'500 520 0', 1506432391.819639, 219)
(u'504 519 0', 1506432391.837541, 220)
(u'477 516 0', 1506432391.855648, 221)
(u'487 514 0', 1506432391.872404, 222)
(u'497 513 0', 1506432391.8919, 223)
(u'463 510 0', 1506432391.90865, 224)
(u'462 507 0', 1506432391.926651, 225)
(u'495 506 0', 1506432391.944559, 226)
(u'487 505 0', 1506432391.962523, 227)
(u'460 502 0', 1506432391.980878, 228)
(u'485 501 0', 1506432391.99839, 229)
(u'499 500 0', 1506432392.016629, 230)
(u'474 498 0', 1506432392.034658, 231)
(u'491 497 0', 1506432392.052638, 232)
(u'514 505 0', 1506432392.070655, 233)
(u'505 505 0', 1506432392.088865, 234)
(u'547 526 0', 1506432392.106529, 235)
(u'586 556 0', 1506432392.124556, 236)
(u'586 571 0', 1506432392.144025, 237)
(u'575 573 0', 1506432392.160536, 238)
(u'591 582 0', 1506432392.179835, 239)
(u'582 582 0', 1506432392.196811, 240)
(u'543 580 0', 1506432392.214554, 241)
(u'528 577 0', 1506432392.232531, 242)
(u'526 574 0', 1506432392.250539, 243)
(u'493 569 0', 1506432392.268547, 244)
(u'485 564 0', 1506432392.28654, 245)
(u'514 561 0', 1506432392.30454, 246)
(u'509 558 0', 1506432392.322534, 247)
(u'492 554 0', 1506432392.34055, 248)
(u'520 552 0', 1506432392.358512, 249)
(u'523 550 0', 1506432392.376485, 250)
(u'491 547 0', 1506432392.394543, 251)
(u'498 544 0', 1506432392.413332, 252)
(u'518 542 0', 1506432392.431383, 253)
(u'497 539 0', 1506432392.449392, 254)
(u'493 536 0', 1506432392.467467, 255)
(u'520 535 0', 1506432392.485543, 256)
(u'506 533 0', 1506432392.503627, 257)
(u'483 530 0', 1506432392.521757, 258)
(u'503 528 0', 1506432392.538625, 259)
(u'513 527 0', 1506432392.556649, 260)
(u'486 524 0', 1506432392.574796, 261)
(u'495 522 0', 1506432392.59266, 262)
(u'515 521 0', 1506432392.61065, 263)
(u'491 519 0', 1506432392.628535, 264)
(u'486 517 0', 1506432392.648054, 265)
(u'504 516 0', 1506432392.664743, 266)
(u'484 514 0', 1506432392.682536, 267)
(u'464 511 0', 1506432392.701806, 268)
(u'486 509 0', 1506432392.718549, 269)
(u'490 508 0', 1506432392.736545, 270)
(u'471 506 0', 1506432392.754491, 271)
(u'490 505 0', 1506432392.77265, 272)
(u'502 504 0', 1506432392.791614, 273)
(u'477 502 0', 1506432392.809624, 274)
(u'474 500 0', 1506432392.827755, 275)
(u'505 502 0', 1506432392.84445, 276)
(u'495 501 0', 1506432392.862535, 277)
(u'504 502 0', 1506432392.880846, 278)
(u'538 520 0', 1506432392.899206, 279)
(u'571 545 0', 1506432392.917312, 280)
(u'567 556 0', 1506432392.935321, 281)
(u'597 576 0', 1506432392.953387, 282)
(u'608 592 0', 1506432392.971282, 283)
